id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
9603,8974,2044,21,0,100,1,1,209,803,0,196,157,872,92,47,89,76,189,253,3217,0,33,33,11,7,0,129,34,2,4,7,26,1,1,0,6,15,0,15,22,0,0,0,0,0,7,4,0,0.0,0.0,0.8822,890.9998,0,627,0,0,1.9497,3.438
9608,8974,2044,21,0,100,1,2,94,355,0,85,73,385,33,20,41,33,84,111,0,1,33,33,0,0,0,56,13,0,3,2,14,1,0,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,401.4998,0,283,0,0,0.0,0.0
9606,8974,2044,21,0,100,1,3,114,448,0,111,84,487,59,27,48,43,105,142,0,2,33,33,0,0,0,73,21,2,1,5,12,0,1,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,489.4997,0,344,0,0,0.0,0.0
190033,13730,2044,17,0,100,1,1,59,226,0,63,47,277,26,46,52,50,48,68,1086,0,14,14,2,6,0,38,13,0,3,1,11,1,0,0,3,2,0,11,1,0,0,0,0,0,1,1,0,0.0,0.0,-2.0431,266.9,0,177,0,0,-0.3561,-0.7989
190039,13730,2044,17,0,100,1,2,11,41,0,7,14,50,4,7,9,8,7,12,0,1,11,11,0,0,0,5,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,51.5,0,34,0,0,0.0,0.0
190041,13730,2044,17,0,100,1,3,47,185,0,56,33,227,22,39,43,42,41,56,0,2,14,14,0,0,0,33,11,0,2,1,11,1,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,215.4,0,143,0,0,0.0,0.0
193731,13801,2044,26,0,100,1,1,0,3,0,1,1,6,0,3,2,2,0,1,29,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,1.7,0,2,0,0,-0.0672,-0.1444
193734,13801,2044,26,0,100,1,2,0,1,0,1,0,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.8,0,0,0,0,0.0,0.0
193743,13801,2044,26,0,100,1,3,0,2,0,0,1,3,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.9,0,2,0,0,0.0,0.0
198695,13915,2044,30,0,100,1,1,177,673,0,163,148,731,126,48,73,71,185,176,2639,0,31,31,12,5,0,90,50,3,2,3,20,0,0,0,3,5,0,15,15,0,0,0,1,1,10,3,0,0.0,0.0,0.6617,690.9006,0,531,0,0,4.0152,5.6828
198696,13915,2044,30,0,100,1,2,28,105,0,24,27,116,47,7,11,11,28,28,0,1,28,28,0,0,0,15,5,1,2,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,119.6,0,85,0,0,0.0,0.0
198698,13915,2044,30,0,100,1,3,148,568,0,139,121,615,79,41,62,60,157,148,0,2,31,31,0,0,0,75,45,2,0,3,16,0,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,571.3,0,446,0,0,0.0,0.0
200386,13944,2044,1631,0,100,1,1,42,166,0,44,45,178,0,10,21,17,41,37,661,1,49,0,4,1,0,32,7,0,1,1,4,0,0,0,1,1,10,2,0,0,0,49,0,0,2,2,3,22.0,7.0,0.8712,134.8,0,127,9,5,0.7522,0.3148
200392,13944,2044,1631,0,100,1,2,18,73,0,19,18,78,0,5,6,6,19,17,0,1,39,0,0,0,0,16,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,39,0,0,0,0,0,10.0,2.0,0.0,57.8,0,55,0,0,0.0,0.0
200388,13944,2044,1631,0,100,1,3,24,93,0,25,27,100,0,5,15,11,22,20,0,0,42,0,0,0,0,16,5,0,1,1,3,0,0,0,0,1,0,1,0,0,0,42,0,0,0,0,0,12.0,5.0,0.0,77.0,0,72,0,0,0.0,0.0
213144,14210,2044,26,0,100,1,1,66,257,0,66,106,302,0,42,38,37,44,41,1241,2,77,1,3,4,8,49,4,1,1,2,11,0,0,1,1,1,22,6,0,12,4,76,0,0,6,1,14,32.0,8.0,0.0336,428.9,0,200,22,16,0.723,0.2369
213150,14210,2044,26,0,100,1,2,24,101,0,29,35,122,0,21,17,17,17,18,0,1,63,1,0,0,0,23,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,62,0,0,0,0,0,6.0,2.0,0.0,176.5,0,73,0,0,0.0,0.0
213147,14210,2044,26,0,100,1,3,42,156,0,37,71,180,0,21,21,20,27,23,0,1,76,1,0,0,0,26,2,1,1,2,7,0,0,1,1,1,0,4,0,0,0,75,0,0,0,0,0,26.0,6.0,0.0,252.3999,0,127,0,0,0.0,0.0
57664,15497,2044,13,0,100,1,1,156,619,0,170,133,698,89,63,109,104,143,178,2636,0,32,32,8,11,0,99,31,2,8,7,33,0,0,0,5,6,0,7,7,0,0,0,0,0,9,4,0,0.0,0.0,-2.8966,628.5,0,468,0,0,0.3545,0.218
57670,15497,2044,13,0,100,1,2,23,97,0,28,17,107,35,9,14,13,24,26,0,1,29,29,0,0,0,19,3,0,0,2,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,93.3,0,70,0,0,0.0,0.0
57667,15497,2044,13,0,100,1,3,132,522,0,142,116,591,54,54,95,91,119,152,0,2,32,32,0,0,0,80,28,2,8,5,29,0,0,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,535.2001,0,398,0,0,0.0,0.0
60241,15573,2044,33,0,100,1,1,205,810,0,215,175,868,124,49,98,93,204,211,3094,2,33,33,13,10,0,135,48,3,4,7,25,5,0,0,3,2,0,21,20,0,0,0,0,0,28,3,0,0.0,0.0,-0.2235,851.2,0,617,0,0,3.9335,3.7173
60248,15573,2044,33,0,100,1,2,94,369,0,92,77,397,16,25,46,43,89,105,0,0,33,33,0,0,0,58,19,0,2,4,11,3,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,390.1999,0,282,0,0,0.0,0.0
60244,15573,2044,33,0,100,1,3,111,441,0,123,98,471,108,24,52,50,115,106,0,2,33,33,0,0,0,77,29,3,2,3,14,2,0,0,1,1,0,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,460.9999,0,335,0,0,0.0,0.0
75297,15929,2044,19,0,100,1,1,54,209,0,56,41,237,0,16,29,28,59,56,861,2,37,0,1,3,1,38,10,1,4,0,8,1,0,0,1,7,13,3,0,1,0,37,0,0,5,2,0,28.0,6.0,-0.2415,182.4001,0,164,5,4,-0.2598,0.0476
75300,15929,2044,19,0,100,1,2,11,46,0,15,9,50,0,2,11,11,9,12,0,0,31,0,0,0,0,6,5,0,0,0,4,0,0,0,0,2,0,1,0,0,0,31,0,0,0,0,0,13.0,0.0,0.0,31.5,0,33,0,0,0.0,0.0
75303,15929,2044,19,0,100,1,3,43,163,0,41,32,187,0,14,18,17,50,44,0,2,36,0,0,0,0,32,5,1,4,0,4,1,0,0,1,5,0,2,0,0,0,36,0,0,0,0,0,15.0,6.0,0.0,150.9,0,131,0,0,0.0,0.0
143091,17383,2044,18,0,100,1,1,65,237,0,49,98,275,0,32,25,25,41,51,1081,2,73,0,3,6,25,32,10,2,1,0,7,0,0,4,3,3,36,3,0,27,2,73,0,0,5,4,14,31.0,6.0,1.6625,540.1002,0,197,33,9,1.3837,1.1024
143095,17383,2044,18,0,100,1,2,11,43,0,10,16,50,0,7,8,8,8,9,0,1,46,0,0,0,0,6,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,15.0,0.0,0.0,99.8,0,34,0,0,0.0,0.0
143099,17383,2044,18,0,100,1,3,54,194,0,39,82,225,0,25,17,17,33,42,0,1,73,0,0,0,0,26,9,2,1,0,4,0,0,4,3,3,0,2,0,0,0,73,0,0,0,0,0,16.0,6.0,0.0,440.3,0,163,0,0,0.0,0.0
147481,17460,2044,18,0,100,1,1,40,151,0,37,43,176,0,21,18,18,37,38,698,1,51,0,1,2,3,24,7,1,3,0,6,0,0,1,3,0,9,1,0,4,1,51,0,0,1,2,7,31.0,8.0,0.5582,217.4001,0,121,10,6,-0.2277,0.1673
147487,17460,2044,18,0,100,1,2,16,57,0,14,15,68,0,8,7,7,14,17,0,0,39,0,0,0,0,9,2,0,3,0,3,0,0,0,2,0,0,1,0,0,0,39,0,0,0,0,0,10.0,3.0,0.0,93.4,0,48,0,0,0.0,0.0
147484,17460,2044,18,0,100,1,3,24,94,0,23,28,108,0,13,11,11,23,21,0,1,47,0,0,0,0,15,5,1,0,0,3,0,0,1,1,0,0,0,0,0,0,47,0,0,0,0,0,21.0,5.0,0.0,124.0,0,73,0,0,0.0,0.0
171371,18321,2044,37,0,100,1,1,56,218,0,56,76,272,0,52,34,34,35,52,1103,1,55,0,3,4,2,39,9,0,1,0,8,1,0,5,2,1,16,3,0,4,2,55,0,0,2,2,9,23.0,5.0,-0.7892,367.1001,0,169,12,11,-0.2415,-0.2778
171375,18321,2044,37,0,100,1,2,25,95,0,21,31,118,0,22,11,11,19,25,0,2,51,0,0,0,0,16,3,0,1,0,2,0,0,1,0,0,0,1,0,0,0,51,0,0,0,0,0,7.0,2.0,0.0,150.1,0,77,0,0,0.0,0.0
171378,18321,2044,37,0,100,1,3,30,123,0,35,45,154,0,30,23,23,16,27,0,2,51,0,0,0,0,23,6,0,0,0,6,1,0,4,2,1,0,2,0,0,0,51,0,0,0,0,0,16.0,3.0,0.0,217.0001,0,92,0,0,0.0,0.0
175460,18422,2044,27,0,100,1,1,3,12,0,4,1,18,0,6,1,1,1,6,59,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,2.3,0,9,0,0,-0.1191,0.0746
175462,18422,2044,27,0,100,1,2,2,7,0,2,1,10,0,3,0,0,0,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,1.4,0,6,0,0,0.0,0.0
175464,18422,2044,27,0,100,1,3,1,5,0,2,0,8,0,3,1,1,1,2,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.9,0,3,0,0,0.0,0.0
178003,18541,2044,35,0,100,1,1,80,320,0,89,52,352,0,32,45,45,84,92,1286,0,72,0,3,4,3,64,8,0,0,1,16,2,0,2,6,0,12,9,0,4,1,72,0,0,11,2,8,50.0,7.0,0.4159,324.4,0,240,17,8,-0.8205,0.1037
178005,18541,2044,35,0,100,1,2,34,131,0,34,23,138,0,7,16,17,33,40,0,0,61,0,0,0,0,24,4,0,0,0,6,1,0,0,2,0,0,5,0,0,0,61,0,0,0,0,0,21.0,3.0,0.0,120.7,0,102,0,0,0.0,0.0
178004,18541,2044,35,0,100,1,3,46,189,0,55,29,214,0,25,29,28,51,52,0,0,66,0,0,0,0,40,4,0,0,1,10,1,0,2,4,0,0,4,0,0,0,66,0,0,0,0,0,29.0,4.0,0.0,203.7,0,138,0,0,0.0,0.0
190413,18855,2044,5,0,100,1,1,182,700,0,182,176,779,102,64,87,85,162,182,2970,1,33,33,7,10,0,127,35,4,3,5,15,0,0,1,2,8,0,14,11,0,0,0,0,0,9,7,0,0.0,0.0,-0.6462,761.7007,0,547,0,0,4.8712,4.2578
190417,18855,2044,5,0,100,1,2,28,111,0,30,30,125,42,11,12,11,22,29,0,2,31,31,0,0,0,23,4,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,120.0,0,86,0,0,0.0,0.0
190415,18855,2044,5,0,100,1,3,153,589,0,152,146,654,60,53,75,74,140,153,0,2,33,33,0,0,0,104,31,3,3,5,12,0,0,1,2,6,0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,641.7004,0,461,0,0,0.0,0.0
191850,18884,2044,30,0,100,1,1,52,209,0,57,47,240,0,21,27,25,38,69,844,1,61,1,3,1,2,43,7,1,4,0,7,2,1,4,1,4,6,1,0,3,1,60,0,0,4,1,13,40.0,13.0,-0.0039,298.1999,0,157,12,12,0.4639,0.7307
191853,18884,2044,30,0,100,1,2,10,40,0,9,16,45,0,3,5,5,6,9,0,2,45,1,0,0,0,7,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,24.0,4.0,0.0,54.7,0,32,0,0,0.0,0.0
191857,18884,2044,30,0,100,1,3,41,169,0,48,31,195,0,18,22,20,32,60,0,2,57,1,0,0,0,36,5,1,3,0,7,1,1,4,1,3,0,1,0,0,0,56,0,0,0,0,0,16.0,9.0,0.0,243.5,0,125,0,0,0.0,0.0
192470,18901,2044,27,0,100,1,1,44,183,0,56,32,205,0,21,35,34,42,52,753,0,42,0,4,1,0,37,8,0,0,1,10,0,0,2,0,1,6,5,0,0,0,42,0,0,9,1,5,23.0,5.0,0.3247,147.9999,0,132,9,3,-0.5915,-0.7793
192472,18901,2044,27,0,100,1,2,16,67,0,19,18,80,0,12,16,16,15,15,0,2,36,0,0,0,0,11,2,0,0,0,6,0,0,1,0,1,0,2,0,0,0,36,0,0,0,0,0,10.0,2.0,0.0,53.6,0,50,0,0,0.0,0.0
192474,18901,2044,27,0,100,1,3,27,116,0,37,14,125,0,9,19,18,27,37,0,1,40,0,0,0,0,26,6,0,0,1,4,0,0,1,0,0,0,3,0,0,0,40,0,0,0,0,0,13.0,3.0,0.0,94.4,0,82,0,0,0.0,0.0
200813,19044,2044,8,0,100,1,1,56,225,0,62,38,255,0,24,31,27,58,67,951,2,68,0,3,7,14,41,14,1,3,0,7,0,0,3,4,2,26,5,0,20,6,68,0,0,8,2,4,28.0,12.0,-2.1716,444.4,0,170,21,20,-0.0126,0.1636
200815,19044,2044,8,0,100,1,2,24,99,0,26,20,108,0,7,13,13,23,30,0,1,56,0,0,0,0,17,6,0,1,0,3,0,0,2,2,1,0,1,0,0,0,56,0,0,0,0,0,6.0,7.0,0.0,197.3,0,73,0,0,0.0,0.0
200817,19044,2044,8,0,100,1,3,32,126,0,36,18,147,0,17,18,14,35,37,0,1,65,0,0,0,0,24,8,1,2,0,4,0,0,1,2,1,0,4,0,0,0,65,0,0,0,0,0,22.0,5.0,0.0,247.1,0,97,0,0,0.0,0.0
131444,19670,2044,37,0,100,1,1,74,272,0,63,76,307,0,27,29,26,67,69,1164,1,75,0,5,2,2,40,16,2,6,1,6,1,0,2,0,0,9,3,0,7,5,75,0,0,4,4,11,35.0,11.0,1.0764,405.0,0,223,20,13,1.3992,1.4598
131450,19670,2044,37,0,100,1,2,31,116,0,29,34,132,0,11,10,10,25,30,0,0,68,0,0,0,0,18,9,0,5,0,2,0,0,1,0,0,0,0,0,0,0,68,0,0,0,0,0,20.0,7.0,0.0,185.6,0,93,0,0,0.0,0.0
131448,19670,2044,37,0,100,1,3,43,156,0,34,42,175,0,16,19,16,42,39,0,1,72,0,0,0,0,22,7,2,1,1,4,1,0,1,0,0,0,3,0,0,0,72,0,0,0,0,0,15.0,4.0,0.0,219.4,0,130,0,0,0.0,0.0
134461,19730,2044,1631,0,100,1,1,5,22,0,4,8,22,0,0,1,1,3,6,84,2,4,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,3.0,1.0,0.0275,22.5,0,17,1,1,0.1309,0.2269
134466,19730,2044,1631,0,100,1,2,3,12,0,2,3,12,0,0,0,0,1,5,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,9.9,0,9,0,0,0.0,0.0
134463,19730,2044,1631,0,100,1,3,2,10,0,2,5,10,0,0,1,1,2,1,0,2,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,1.0,0.0,12.6,0,8,0,0,0.0,0.0
144969,19960,2044,37,0,100,1,1,12,49,0,16,12,54,0,4,9,9,11,10,202,0,13,0,0,1,0,13,1,0,0,0,2,0,0,0,1,1,4,1,0,2,2,13,0,0,0,1,3,3.0,1.0,-0.3547,66.6,0,36,3,2,-0.0042,-0.2459
144978,19960,2044,37,0,100,1,2,2,10,0,2,2,12,0,1,5,5,3,3,0,2,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1.0,0.0,0.0,17.0,0,8,0,0,0.0,0.0
144974,19960,2044,37,0,100,1,3,9,39,0,14,10,42,0,3,4,4,8,7,0,1,13,0,0,0,0,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13,0,0,0,0,0,2.0,1.0,0.0,49.6,0,28,0,0,0.0,0.0
154694,20167,2044,17,0,100,1,1,69,250,0,49,71,295,0,37,16,16,62,67,1118,1,65,0,6,1,23,39,6,0,2,1,3,0,0,2,1,6,37,7,0,24,1,65,0,0,8,0,8,13.0,1.0,3.046,450.1998,0,208,22,6,1.3666,3.0427
154702,20167,2044,17,0,100,1,2,29,111,0,28,28,130,0,18,6,6,25,30,0,1,57,0,0,0,0,20,5,0,0,0,3,0,0,2,1,1,0,4,0,0,0,57,0,0,0,0,0,5.0,1.0,0.0,208.8999,0,88,0,0,0.0,0.0
154698,20167,2044,17,0,100,1,3,40,139,0,21,43,165,0,19,10,10,37,37,0,0,59,0,0,0,0,19,1,0,2,1,0,0,0,0,0,5,0,3,0,0,0,59,0,0,0,0,0,8.0,0.0,0.0,241.3,0,120,0,0,0.0,0.0
156077,20182,2044,26,0,100,1,1,55,210,0,54,33,239,1,19,25,24,60,64,924,0,43,1,3,2,2,37,10,0,3,1,6,0,0,0,0,7,10,6,0,3,1,42,0,0,4,1,1,31.0,12.0,1.2908,254.5001,0,165,8,3,0.0368,0.7962
156071,20182,2044,26,0,100,1,2,20,76,0,17,16,92,0,11,8,8,15,28,0,0,39,1,0,0,0,11,4,0,1,0,2,0,0,0,0,4,0,1,0,0,0,38,0,0,0,0,0,13.0,3.0,0.0,111.3,0,60,0,0,0.0,0.0
156074,20182,2044,26,0,100,1,3,35,134,0,37,17,147,1,8,17,16,45,36,0,0,41,1,0,0,0,26,6,0,2,1,4,0,0,0,0,3,0,5,0,0,0,40,0,0,0,0,0,18.0,9.0,0.0,143.2,0,105,0,0,0.0,0.0
157126,20206,2044,22,0,100,1,1,37,149,0,41,37,171,0,19,28,26,37,35,602,0,26,0,1,2,1,22,8,0,2,3,8,0,0,4,3,1,8,1,0,1,0,26,0,0,2,1,2,15.0,7.0,-0.3243,151.8,0,111,6,6,-0.3454,-0.7428
157133,20206,2044,22,0,100,1,2,9,35,0,7,11,38,0,1,6,6,9,8,0,1,22,0,0,0,0,3,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,22,0,0,0,0,0,5.0,3.0,0.0,24.5,0,28,0,0,0.0,0.0
157129,20206,2044,22,0,100,1,3,27,114,0,34,26,133,0,18,22,20,28,27,0,2,26,0,0,0,0,19,7,0,1,3,5,0,0,3,3,0,0,1,0,0,0,26,0,0,0,0,0,10.0,4.0,0.0,127.3,0,83,0,0,0.0,0.0
168942,20448,2044,24,0,100,1,1,59,232,0,66,54,273,0,36,38,33,45,65,1041,0,63,0,2,5,3,46,10,1,1,0,10,1,0,0,1,3,19,7,0,6,3,63,0,0,8,4,10,22.0,3.0,-0.185,338.7,0,177,15,11,-0.6572,-0.4316
168947,20448,2044,24,0,100,1,2,12,46,0,12,13,52,0,6,7,7,8,12,0,1,40,0,0,0,0,6,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,40,0,0,0,0,0,2.0,0.0,0.0,55.7,0,37,0,0,0.0,0.0
168944,20448,2044,24,0,100,1,3,46,186,0,54,41,221,0,30,31,26,37,53,0,2,61,0,0,0,0,40,6,1,1,0,8,1,0,0,1,3,0,5,0,0,0,61,0,0,0,0,0,20.0,3.0,0.0,283.0,0,140,0,0,0.0,0.0
170231,20467,2044,25,0,100,1,1,22,94,0,30,23,106,10,11,19,19,18,24,422,2,7,5,0,2,0,22,3,1,0,0,5,0,0,0,1,0,0,2,0,0,0,2,0,0,4,0,0,2.0,0.0,-0.5758,97.0,0,68,0,0,-0.1691,-0.6187
170238,20467,2044,25,0,100,1,2,9,33,0,7,10,38,7,5,7,7,8,8,0,1,7,5,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2.0,0.0,0.0,32.1,0,28,0,0,0.0,0.0
170235,20467,2044,25,0,100,1,3,13,61,0,23,13,68,3,6,12,12,10,16,0,1,7,5,0,0,0,17,2,1,0,0,4,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,64.9,0,40,0,0,0.0,0.0
175301,20604,2044,28,0,100,1,1,80,300,0,70,75,342,33,35,35,32,84,69,1306,0,15,15,5,6,0,47,13,0,3,1,9,1,0,0,4,4,0,7,5,0,0,0,0,0,17,2,0,0.0,0.0,0.5692,364.2999,0,240,0,0,0.6514,1.1787
175313,20604,2044,21,0,100,1,1,62,225,0,47,52,244,34,17,19,18,65,59,933,2,17,9,7,1,0,30,9,0,1,3,5,0,0,0,1,1,4,3,7,0,0,8,0,0,5,5,0,5.0,0.0,0.7595,208.7,0,188,0,0,1.0636,1.8338
175308,20604,2044,28,0,100,1,2,27,99,0,21,26,120,9,17,10,9,31,20,0,1,14,14,0,0,0,15,5,0,1,1,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,122.1,0,82,0,0,0.0,0.0
175317,20604,2044,21,0,100,1,2,27,101,0,23,21,110,7,9,9,8,29,27,0,2,15,9,0,0,0,16,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,5.0,0.0,0.0,98.8,0,83,0,0,0.0,0.0
175305,20604,2044,28,0,100,1,3,52,201,0,49,49,222,24,18,25,23,53,49,0,2,15,15,0,0,0,32,8,0,2,0,9,1,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,242.1999,0,158,0,0,0.0,0.0
175321,20604,2044,21,0,100,1,3,35,124,0,24,31,134,27,8,10,10,36,32,0,0,17,9,0,0,0,14,5,0,1,2,3,0,0,0,1,1,0,2,0,0,0,8,0,0,0,0,0,0.0,0.0,0.0,109.9,0,105,0,0,0.0,0.0
178851,20743,2044,9,0,100,1,1,70,257,0,51,92,288,0,24,21,19,52,65,1137,0,61,0,8,4,34,33,7,3,1,2,9,0,1,3,5,2,50,1,0,39,5,61,0,0,3,0,1,11.0,2.0,2.7277,566.6999,0,210,32,8,1.4815,2.4739
178855,20743,2044,9,0,100,1,2,33,125,0,26,50,139,0,11,9,8,23,27,0,1,56,0,0,0,0,19,3,1,1,1,3,0,1,1,2,0,0,0,0,0,0,56,0,0,0,0,0,10.0,1.0,0.0,268.4,0,100,0,0,0.0,0.0
178853,20743,2044,9,0,100,1,3,36,132,0,25,42,149,0,13,12,11,29,38,0,2,57,0,0,0,0,14,4,2,0,1,6,0,0,2,3,2,0,1,0,0,0,57,0,0,0,0,0,1.0,1.0,0.0,298.3,0,110,0,0,0.0,0.0
180446,20776,2044,28,0,100,1,1,46,176,0,46,44,204,0,25,21,21,40,46,827,1,42,0,1,2,2,33,6,2,1,1,6,0,0,1,0,0,14,6,0,2,0,42,0,0,3,0,3,17.0,3.0,-0.0858,137.3,0,139,8,5,-0.2625,0.1347
180451,20776,2044,28,0,100,1,2,17,67,0,16,18,80,0,12,11,11,13,20,0,2,37,0,0,0,0,9,3,1,0,1,3,0,0,1,0,0,0,2,0,0,0,37,0,0,0,0,0,8.0,1.0,0.0,59.9,0,53,0,0,0.0,0.0
180448,20776,2044,28,0,100,1,3,28,109,0,30,26,124,0,13,10,10,27,26,0,2,40,0,0,0,0,24,3,1,1,0,3,0,0,0,0,0,0,4,0,0,0,40,0,0,0,0,0,9.0,2.0,0.0,77.4,0,86,0,0,0.0,0.0
191251,20977,2044,8,0,100,1,1,203,772,0,176,194,838,110,58,74,68,179,214,3134,1,37,37,15,7,0,118,33,2,2,4,21,2,0,0,9,4,0,16,13,0,0,0,0,0,15,2,0,0.0,0.0,1.9407,830.2,0,610,0,0,4.7322,6.3263
191254,20977,2044,8,0,100,1,2,89,344,0,80,82,382,59,35,38,37,84,92,0,1,37,37,0,0,0,55,14,1,0,3,8,1,0,0,6,2,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,377.6999,0,268,0,0,0.0,0.0
191258,20977,2044,8,0,100,1,3,114,428,0,96,112,456,51,23,36,31,95,122,0,0,37,37,0,0,0,63,19,1,2,1,13,1,0,0,3,2,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,452.4997,0,342,0,0,0.0,0.0
197422,21126,2044,27,0,100,1,1,120,477,0,128,100,523,57,40,75,73,127,119,1828,0,21,21,4,12,0,82,28,0,1,1,17,0,0,0,6,5,0,8,10,0,0,0,0,0,9,1,0,0.0,0.0,-2.089,465.4997,0,360,0,0,1.6481,0.934
197424,21126,2044,27,0,100,1,2,45,184,0,53,36,203,27,17,38,36,50,43,0,1,21,21,0,0,0,29,15,0,0,0,9,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,176.3,0,136,0,0,0.0,0.0
197426,21126,2044,27,0,100,1,3,74,293,0,75,64,320,30,23,37,37,77,76,0,2,21,21,0,0,0,53,13,0,1,1,8,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,289.1999,0,224,0,0,0.0,0.0
199227,21175,2044,35,0,100,1,1,9,43,0,17,6,51,0,8,12,12,9,11,170,0,10,0,2,1,0,10,4,0,0,0,3,0,0,2,0,0,1,1,0,1,1,10,0,0,1,0,1,2.0,1.0,-0.3108,79.8,0,27,1,2,-0.4452,-0.7959
199231,21175,2044,35,0,100,1,2,2,12,0,6,3,15,0,3,5,5,0,3,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,33.3,0,6,0,0,0.0,0.0
199229,21175,2044,35,0,100,1,3,7,31,0,11,3,36,0,5,7,7,9,8,0,0,10,0,0,0,0,5,4,0,0,0,2,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,2.0,1.0,0.0,46.5,0,21,0,0,0.0,0.0
203259,21267,2044,24,0,100,1,1,8,33,0,9,12,37,0,3,9,9,6,7,142,1,10,0,1,1,0,4,1,0,1,0,4,0,0,0,0,0,5,0,0,1,1,10,0,0,3,0,2,5.0,4.0,-0.7966,33.2,0,25,1,4,-0.2763,-0.3904
203263,21267,2044,24,0,100,1,2,4,19,0,7,6,21,0,1,4,4,3,4,0,1,8,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.0,1.0,0.0,18.3,0,13,0,0,0.0,0.0
203261,21267,2044,24,0,100,1,3,4,14,0,2,6,16,0,2,5,5,3,3,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5.0,3.0,0.0,14.9,0,12,0,0,0.0,0.0
