id,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
366227,33692,2044,3,0,100,1,3,0,175,41,50,192,0,81,38,11,0,4,20,19,0,0,13,0,5,0,0,4,0,0.0,0,0.0,0.0
366644,33696,2044,33,0,100,1,1,0,192,43,53,212,811,56,48,8,1,6,28,18,1,0,16,0,2,0,2,2,0,-1.013,0,-0.062,0.0834
366648,33696,2044,33,0,100,1,2,0,43,8,12,48,0,22,12,2,0,3,6,4,0,0,5,0,0,0,0,0,0,0.0,0,0.0,0.0
366651,33696,2044,33,0,100,1,3,0,149,35,41,164,0,50,36,6,1,3,22,14,0,0,11,0,2,0,2,2,0,0.0,0,0.0,0.0
366833,33700,2044,28,0,100,1,1,0,336,87,82,381,1457,100,99,23,1,11,39,40,18,3,37,0,6,4,0,4,0,1.1495,0,0.0824,2.6887
366835,33700,2044,28,0,100,1,2,0,87,21,17,100,0,51,26,5,0,3,10,12,0,0,11,0,3,1,0,1,0,0.0,0,0.0,0.0
366837,33700,2044,28,0,100,1,3,0,249,66,65,281,0,94,73,18,1,8,29,28,0,0,26,0,3,3,0,3,0,0.0,0,0.0,0.0
367307,33712,2044,13,0,100,1,1,0,438,110,107,504,1938,117,117,21,3,17,54,64,31,6,50,3,3,0,3,13,0,2.5324,0,-2.8738,2.2124
367313,33712,2044,13,0,100,1,2,0,112,29,27,132,0,59,31,3,1,7,16,18,0,0,17,3,1,0,0,3,0,0.0,0,0.0,0.0
367310,33712,2044,13,0,100,1,3,0,326,81,80,372,0,112,86,18,2,10,38,46,0,0,33,0,2,0,3,10,0,0.0,0,0.0,0.0
367456,33718,2044,38,0,100,1,1,0,5,3,1,5,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0009,0,-0.0248,0.101
367460,33718,2044,38,0,100,1,2,0,2,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
367463,33718,2044,38,0,100,1,3,0,3,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
367794,33732,2044,17,0,100,1,1,0,287,76,53,326,1111,85,69,17,0,11,40,47,0,0,28,1,6,0,6,5,0,0.5308,0,-0.2258,0.152
367795,33732,2044,17,0,100,1,2,0,151,45,23,170,0,62,42,9,0,9,28,27,0,0,13,0,2,0,3,3,0,0.0,0,0.0,0.0
367796,33732,2044,17,0,100,1,3,0,136,31,30,156,0,66,27,8,0,2,12,20,0,0,15,1,4,0,3,2,0,0.0,0,0.0,0.0
368253,33753,2044,5,0,100,1,1,0,295,71,78,322,1114,120,58,11,0,5,36,28,1,0,21,2,3,1,0,5,0,-2.2816,0,-0.0485,-0.5399
368259,33753,2044,5,0,100,1,2,0,65,16,15,72,0,46,12,5,0,0,11,6,0,0,6,0,1,1,0,0,0,0.0,0,0.0,0.0
368257,33753,2044,5,0,100,1,3,0,230,55,63,250,0,101,46,6,0,5,25,22,0,0,15,2,2,0,0,5,0,0.0,0,0.0,0.0
368947,33786,2044,29,0,100,1,1,0,110,26,24,122,404,36,29,3,0,5,12,12,0,0,9,0,4,0,2,1,0,-1.2703,0,-1.5042,0.1557
368949,33786,2044,29,0,100,1,2,0,63,14,15,72,0,29,21,1,0,4,7,9,0,0,7,0,3,0,2,0,0,0.0,0,0.0,0.0
368952,33786,2044,29,0,100,1,3,0,47,12,9,50,0,27,8,2,0,1,5,3,0,0,2,0,1,0,0,1,0,0.0,0,0.0,0.0
370387,33841,2044,25,0,100,1,1,0,292,65,75,326,1256,86,75,9,1,8,27,39,0,0,30,0,3,1,2,1,0,-0.021,0,-3.3782,-0.2132
370384,33841,2044,25,0,100,1,2,0,47,11,11,51,0,28,13,2,1,0,4,5,0,0,4,0,0,0,0,0,0,0.0,0,0.0,0.0
370391,33841,2044,25,0,100,1,3,0,245,54,64,275,0,81,62,7,0,8,23,34,0,0,26,0,3,1,2,1,0,0.0,0,0.0,0.0
371590,33888,2044,8,0,100,1,1,0,480,128,83,522,1735,136,117,24,2,20,69,67,0,1,26,4,12,1,5,10,0,0.4152,0,-0.8954,0.9431
371592,33888,2044,8,0,100,1,2,0,177,57,26,189,0,84,45,10,0,9,28,26,0,0,7,0,3,0,1,4,0,0.0,0,0.0,0.0
371594,33888,2044,8,0,100,1,3,0,303,71,57,333,0,119,72,14,2,11,41,41,0,0,19,4,9,1,4,6,0,0.0,0,0.0,0.0
372299,33912,2044,20,0,100,1,1,0,449,124,70,501,1730,124,111,31,5,6,62,66,1,0,47,0,9,0,3,2,0,0.5587,0,-0.2762,2.3028
372310,33912,2044,20,0,100,1,2,0,22,3,6,26,0,23,2,1,0,1,2,3,0,0,3,0,1,0,1,0,0,0.0,0,0.0,0.0
372304,33912,2044,20,0,100,1,3,0,427,121,64,475,0,123,109,30,5,5,60,63,0,0,44,0,8,0,2,2,0,0.0,0,0.0,0.0
374226,33975,2044,27,0,100,1,1,0,22,5,4,23,74,8,5,1,0,0,2,2,0,0,0,0,0,0,1,0,0,-0.2203,0,0.1264,-0.2047
374232,33975,2044,27,0,100,1,2,0,6,3,0,7,0,4,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0
374229,33975,2044,27,0,100,1,3,0,16,2,4,16,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
375208,34024,2044,1632,0,100,1,1,0,197,43,42,211,717,63,55,8,1,5,20,18,0,0,12,0,4,2,0,0,0,-1.1596,0,-0.2549,-0.7319
375209,34024,2044,1632,0,100,1,2,0,37,12,11,40,0,26,7,2,1,2,5,5,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
375210,34024,2044,1632,0,100,1,3,0,160,31,31,171,0,58,48,6,0,3,15,13,0,0,9,0,4,2,0,0,0,0.0,0,0.0,0.0
375815,34040,2044,35,0,100,1,1,0,474,130,84,522,1913,131,115,25,5,9,60,47,10,4,40,0,5,1,4,3,0,0.099,0,2.3954,1.4355
375822,34040,2044,35,0,100,1,2,0,126,37,21,134,0,66,31,9,0,5,14,17,0,0,5,0,1,1,1,1,0,0.0,0,0.0,0.0
375818,34040,2044,35,0,100,1,3,0,348,93,63,388,0,118,84,16,5,4,46,30,0,0,35,0,4,0,3,2,0,0.0,0,0.0,0.0
375929,34041,2044,9,0,100,1,1,0,452,113,111,501,1782,115,113,36,0,14,67,52,32,5,24,0,11,0,5,20,0,1.5427,0,0.0386,2.9973
375931,34041,2044,9,0,100,1,2,0,124,35,28,134,0,59,33,8,0,3,13,13,0,0,7,0,5,0,0,3,0,0.0,0,0.0,0.0
375933,34041,2044,9,0,100,1,3,0,328,78,83,367,0,103,80,28,0,11,54,39,0,0,17,0,6,0,5,17,0,0.0,0,0.0,0.0
376422,34052,2044,11,0,100,1,1,0,185,50,35,206,829,45,45,11,5,1,21,10,0,2,21,0,2,0,0,0,0,0.6967,0,0.9122,0.1281
376428,34052,2044,11,0,100,1,2,0,49,14,7,55,0,22,15,1,1,0,6,2,0,0,6,0,1,0,0,0,0,0.0,0,0.0,0.0
376425,34052,2044,11,0,100,1,3,0,136,36,28,151,0,43,30,10,4,1,15,8,0,0,15,0,1,0,0,0,0,0.0,0,0.0,0.0
376671,34076,2044,28,0,100,1,1,0,512,122,111,588,2240,138,136,29,2,10,66,51,1,3,60,0,10,1,8,7,0,-0.5656,0,0.2644,1.3877
376677,34076,2044,28,0,100,1,2,0,120,28,22,145,0,68,36,6,1,1,13,17,0,0,18,0,4,0,4,3,0,0.0,0,0.0,0.0
376674,34076,2044,28,0,100,1,3,0,392,94,89,443,0,127,100,23,1,9,53,34,0,0,42,0,6,1,4,4,0,0.0,0,0.0,0.0
376746,34078,2044,13,0,100,1,1,0,199,51,56,221,811,50,50,13,1,12,34,35,17,1,19,0,2,1,0,2,0,1.0524,0,0.7601,1.2673
376750,34078,2044,13,0,100,1,2,0,30,5,6,35,0,20,8,2,0,0,1,1,0,0,3,0,0,1,0,1,0,0.0,0,0.0,0.0
376748,34078,2044,13,0,100,1,3,0,169,46,50,186,0,49,42,11,1,12,33,34,0,0,16,0,2,0,0,1,0,0.0,0,0.0,0.0
377070,34085,2044,30,0,100,1,1,0,528,154,100,592,2170,137,134,35,4,22,92,99,5,5,51,2,12,1,9,2,1,1.8904,0,0.2735,3.5887
377076,34085,2044,30,0,100,1,2,0,167,51,29,186,0,85,45,10,2,10,37,32,0,0,14,1,2,0,2,2,1,0.0,0,0.0,0.0
377073,34085,2044,30,0,100,1,3,0,361,103,71,406,0,135,89,25,2,12,55,67,0,0,37,1,10,1,7,0,0,0.0,0,0.0,0.0
377296,34092,2044,13,0,100,1,1,0,603,158,134,675,2760,147,146,32,2,17,89,55,42,3,61,3,10,0,5,5,1,1.3077,0,2.4787,2.6305
377303,34092,2044,13,0,100,1,2,0,166,49,36,188,0,72,42,11,1,5,23,19,0,0,20,1,1,0,1,0,1,0.0,0,0.0,0.0
377299,34092,2044,13,0,100,1,3,0,437,109,98,487,0,140,104,21,1,12,66,36,0,0,41,2,9,0,4,5,0,0.0,0,0.0,0.0
378188,34108,2044,36,0,100,1,1,0,26,8,7,31,119,9,7,3,0,1,2,5,0,0,5,0,0,0,0,0,0,0.0061,0,-0.003,0.2174
378186,34108,2044,36,0,100,1,2,0,13,4,4,15,0,6,4,1,0,1,2,2,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
378183,34108,2044,36,0,100,1,3,0,13,4,3,16,0,7,3,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
378715,34123,2044,17,0,100,1,1,0,10,1,0,12,51,6,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.1657,0,0.0,-0.0888
378722,34123,2044,17,0,100,1,2,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
378719,34123,2044,17,0,100,1,3,0,7,1,0,8,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0
379145,34141,2044,30,0,100,1,1,0,597,193,159,704,3101,152,151,36,9,37,127,126,30,9,91,3,16,1,7,8,0,4.5097,0,4.6788,5.4709
