id,player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
351273,51389,2057,38,0,144,1,1,72,286,0,82,60,332,22,40,50,48,73,72,1245,1,20,11,2,4,0,53,18,0,3,1,10,0,0,1,3,3,2,8,2,0,0,9,0,0,10,1,0,3.0,2.0,-1.1564,311.7,0,217,0,3,-0.0923,-0.7131
351279,51389,2057,38,0,144,1,2,29,110,0,29,28,132,0,20,22,22,29,24,0,2,20,11,0,0,0,16,7,0,1,1,5,0,0,1,0,1,0,6,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,128.8,0,89,0,0,0.0,0.0
351276,51389,2057,38,0,144,1,3,42,176,0,53,32,200,22,20,28,26,44,48,0,2,20,11,0,0,0,37,11,0,2,0,5,0,0,0,3,2,0,2,0,0,0,9,0,0,0,0,0,3.0,2.0,0.0,182.9,0,128,0,0,0.0,0.0
353418,51453,2057,31,0,144,1,1,57,210,0,49,48,247,5,33,29,26,50,65,953,0,25,3,1,1,0,28,10,2,1,1,10,0,0,0,0,1,8,7,2,0,0,22,0,0,3,1,1,14.0,8.0,0.757,171.2999,0,171,5,3,-0.722,0.191
353424,51453,2057,31,0,144,1,2,13,55,0,16,14,67,0,11,11,9,6,20,0,1,22,3,0,0,0,7,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,7.0,5.0,0.0,49.1,0,40,0,0,0.0,0.0
353421,51453,2057,31,0,144,1,3,43,155,0,33,34,180,5,22,18,17,44,45,0,2,25,3,0,0,0,21,5,2,0,0,7,0,0,0,0,1,0,7,0,0,0,22,0,0,0,0,0,7.0,3.0,0.0,122.2,0,131,0,0,0.0,0.0
353740,51459,2057,54,0,144,1,1,12,56,0,21,11,61,0,4,16,16,13,12,221,2,6,0,1,1,0,14,0,0,1,0,7,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,4.0,1.0,-0.6491,55.1,0,38,1,4,-0.8166,-0.9693
353742,51459,2057,54,0,144,1,2,3,14,0,6,2,16,0,1,4,4,4,3,0,0,6,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3.0,1.0,0.0,14.8,0,9,0,0,0.0,0.0
353744,51459,2057,54,0,144,1,3,9,42,0,15,9,45,0,3,12,12,9,9,0,2,6,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1.0,0.0,0.0,40.3,0,29,0,0,0.0,0.0
354587,51487,2057,33,0,144,1,1,7,31,0,9,7,35,0,4,7,7,8,7,120,2,6,0,0,2,1,6,0,0,0,1,2,0,0,0,0,0,1,1,0,3,2,6,0,0,0,0,1,2.0,1.0,-0.717,46.5,0,23,1,3,-0.1938,-0.3188
354720,51487,2057,33,0,144,1,2,2,12,0,5,4,14,0,2,4,4,1,2,0,1,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1.0,0.0,0.0,21.4,0,7,0,0,0.0,0.0
354722,51487,2057,33,0,144,1,3,5,19,0,4,3,21,0,2,3,3,7,5,0,1,6,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1.0,1.0,0.0,25.1,0,16,0,0,0.0,0.0
356647,51564,2057,56,0,144,1,1,178,687,0,167,169,759,49,57,103,96,175,174,2969,0,33,33,5,16,0,98,36,3,4,4,29,1,0,0,6,8,0,14,11,0,0,0,0,0,28,1,0,0.0,0.0,-1.8702,718.8004,0,534,0,0,0.8928,-0.2042
356648,51564,2057,56,0,144,1,2,62,250,0,65,61,287,24,31,44,41,66,56,0,0,33,33,0,0,0,34,16,2,0,1,14,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,263.2999,0,186,0,0,0.0,0.0
356649,51564,2057,56,0,144,1,3,116,437,0,102,108,472,25,26,59,55,109,118,0,0,33,33,0,0,0,64,20,1,4,3,15,1,0,0,6,4,0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,455.4998,0,348,0,0,0.0,0.0
361610,51716,2057,49,0,144,1,1,18,65,0,13,27,78,0,12,10,8,10,14,316,0,12,0,1,2,0,7,3,0,1,1,2,0,0,0,0,0,4,2,0,2,2,12,0,0,2,1,2,8.0,2.0,-0.1618,128.1,0,54,4,3,0.1354,-0.2821
361612,51716,2057,49,0,144,1,2,7,25,0,5,8,29,0,4,2,2,5,6,0,0,11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,1.0,0.0,0.0,44.8,0,21,0,0,0.0,0.0
361607,51716,2057,49,0,144,1,3,11,40,0,8,19,49,0,8,8,6,5,8,0,0,12,0,0,0,0,4,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,7.0,2.0,0.0,83.3,0,33,0,0,0.0,0.0
361750,51719,2057,45,0,144,1,1,62,231,0,53,53,254,0,17,31,28,61,63,993,1,47,0,7,6,2,35,8,0,1,0,10,0,0,5,2,5,14,7,0,5,3,47,0,0,14,2,11,19.0,6.0,-0.3722,299.4,0,187,16,13,-0.0957,0.0701
361754,51719,2057,45,0,144,1,2,21,82,0,20,14,93,0,9,8,7,21,26,0,1,38,0,0,0,0,15,3,0,0,0,2,0,0,4,1,2,0,3,0,0,0,38,0,0,0,0,0,5.0,1.0,0.0,98.5,0,64,0,0,0.0,0.0
361752,51719,2057,45,0,144,1,3,41,149,0,33,39,161,0,8,23,21,40,37,0,0,46,0,0,0,0,20,5,0,1,0,8,0,0,1,1,3,0,4,0,0,0,46,0,0,0,0,0,14.0,5.0,0.0,200.9,0,123,0,0,0.0,0.0
363708,51767,2057,45,0,144,1,1,92,366,0,100,81,408,1,35,58,54,89,98,1517,2,55,1,2,7,0,63,19,0,5,3,15,0,0,1,5,2,8,7,0,3,3,54,0,0,12,1,5,44.0,18.0,-1.2945,384.3,0,278,11,13,-0.4574,-1.0891
363710,51767,2057,45,0,144,1,2,35,150,0,47,32,166,1,15,25,24,34,37,0,1,52,1,0,0,0,31,7,0,1,2,7,0,0,0,2,0,0,1,0,0,0,51,0,0,0,0,0,12.0,5.0,0.0,169.5,0,106,0,0,0.0,0.0
363712,51767,2057,45,0,144,1,3,57,216,0,53,49,242,0,20,33,30,55,61,0,1,54,1,0,0,0,32,12,0,4,1,8,0,0,1,3,2,0,6,0,0,0,53,0,0,0,0,0,32.0,13.0,0.0,214.8,0,172,0,0,0.0,0.0
363811,51778,2057,59,0,144,1,1,73,282,0,69,65,320,0,36,39,38,75,71,1277,1,41,0,2,1,3,42,17,0,0,2,8,0,0,0,2,2,16,5,0,5,0,41,0,0,7,2,0,28.0,12.0,-0.723,193.8,0,220,5,7,0.0414,-0.0278
363815,51778,2057,59,0,144,1,2,29,115,0,30,24,128,0,13,18,17,31,28,0,0,39,0,0,0,0,18,10,0,0,0,2,0,0,0,0,0,0,2,0,0,0,39,0,0,0,0,0,14.0,8.0,0.0,80.4,0,87,0,0,0.0,0.0
363812,51778,2057,59,0,144,1,3,44,167,0,39,41,192,0,23,21,21,44,43,0,1,40,0,0,0,0,24,7,0,0,2,6,0,0,0,2,2,0,3,0,0,0,40,0,0,0,0,0,14.0,4.0,0.0,113.4,0,133,0,0,0.0,0.0
364490,51814,2057,48,0,144,1,1,73,276,0,67,67,310,0,30,40,38,57,82,1154,0,32,1,2,0,0,49,8,0,2,1,9,1,0,1,1,2,10,6,1,0,0,31,0,0,7,4,0,24.0,5.0,-0.2507,219.8,0,219,6,4,0.2502,-0.1284
364494,51814,2057,48,0,144,1,2,26,105,0,29,24,121,0,15,18,17,20,30,0,0,29,1,0,0,0,22,1,0,0,0,6,0,0,1,1,1,0,1,0,0,0,28,0,0,0,0,0,14.0,3.0,0.0,83.6,0,78,0,0,0.0,0.0
364492,51814,2057,48,0,144,1,3,47,171,0,38,43,189,0,15,22,21,37,52,0,0,32,1,0,0,0,27,7,0,2,1,3,1,0,0,0,1,0,5,0,0,0,31,0,0,0,0,0,10.0,2.0,0.0,136.2,0,141,0,0,0.0,0.0
366158,51854,2057,49,0,144,1,1,25,92,0,20,26,99,6,6,11,10,21,25,374,1,9,2,0,1,0,12,3,0,1,0,5,0,0,0,1,0,2,2,0,0,0,7,0,0,1,1,0,2.0,0.0,0.1867,51.2,0,76,0,0,-0.006,0.1745
366161,51854,2057,49,0,144,1,2,8,31,0,6,7,33,0,2,1,1,8,9,0,0,9,2,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,2.0,0.0,0.0,15.8,0,24,0,0,0.0,0.0
366164,51854,2057,49,0,144,1,3,17,61,0,14,19,66,6,4,10,9,13,16,0,1,9,2,0,0,0,7,3,0,1,0,4,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,35.4,0,52,0,0,0.0,0.0
367177,51876,2057,46,0,144,1,1,52,174,0,20,69,189,0,8,13,8,35,50,709,2,48,0,4,2,31,15,2,1,2,1,2,0,0,1,0,4,40,3,0,34,3,48,0,0,3,0,1,10.0,0.0,4.4625,400.1,0,158,30,4,2.8282,2.3149
367196,51876,2057,56,0,144,1,1,17,62,0,12,26,68,0,3,6,3,10,15,244,1,17,0,1,2,13,10,2,0,2,0,0,0,0,1,2,1,16,1,0,15,2,17,0,0,1,0,0,3.0,1.0,0.3851,142.7,0,52,8,4,1.277,0.3894
367173,51876,2057,46,0,144,1,2,23,77,0,8,27,83,0,5,2,0,19,22,0,0,45,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,45,0,0,0,0,0,0.0,0.0,0.0,167.4,0,69,0,0,0.0,0.0
367198,51876,2057,56,0,144,1,2,7,28,0,7,10,31,0,1,6,3,3,9,0,1,15,0,0,0,0,6,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,15,0,0,0,0,0,0.0,1.0,0.0,69.7,0,22,0,0,0.0,0.0
367170,51876,2057,56,0,144,1,3,10,34,0,5,16,37,0,2,0,0,7,6,0,0,16,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,16,0,0,0,0,0,3.0,0.0,0.0,73.0,0,30,0,0,0.0,0.0
